x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	target
-1.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	-8.287819862365723
1.0	-1.0	-1.0	1.0	1.0	0.0	1.0	-1.0	1.0	0.0	1.2485599517822266
-1.0	1.0	1.0	0.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-6.5950398445129395
-1.0	0.0	0.0	1.0	0.0	-1.0	1.0	1.0	-1.0	0.0	-3.0391900539398193
1.0	-1.0	1.0	-1.0	1.0	-1.0	1.0	-1.0	-1.0	1.0	1.2824699878692627
1.0	-1.0	-1.0	-1.0	-1.0	1.0	-1.0	-1.0	-1.0	0.0	-1.7414900064468384
1.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	2.6011099815368652
1.0	0.0	1.0	-1.0	1.0	0.0	1.0	0.0	1.0	1.0	3.2912099361419678
-1.0	1.0	0.0	1.0	-1.0	1.0	1.0	-1.0	1.0	1.0	-2.8514699935913086
-1.0	1.0	0.0	0.0	-1.0	1.0	0.0	1.0	-1.0	-1.0	-2.551259994506836
1.0	-1.0	0.0	1.0	0.0	-1.0	1.0	-1.0	1.0	-1.0	-0.09637189656496048
-1.0	0.0	0.0	0.0	0.0	-1.0	1.0	-1.0	1.0	0.0	-4.969620227813721
1.0	0.0	1.0	-1.0	-1.0	0.0	0.0	0.0	-1.0	1.0	3.7484099864959717
-1.0	0.0	1.0	1.0	0.0	0.0	0.0	-1.0	1.0	1.0	-2.9332900047302246
-1.0	-1.0	1.0	-1.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.010649999603629112
1.0	1.0	0.0	0.0	0.0	-1.0	1.0	1.0	-1.0	0.0	5.648799896240234
1.0	1.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	0.0	0.0	3.2126801013946533
1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	1.0	-1.0	-1.0	-1.0567500591278076
1.0	0.0	0.0	-1.0	0.0	1.0	0.0	-1.0	0.0	0.0	3.0502500534057617
-1.0	-1.0	0.0	1.0	0.0	0.0	0.0	0.0	-1.0	1.0	-2.4796700477600098
1.0	-1.0	-1.0	-1.0	1.0	-1.0	0.0	0.0	1.0	-1.0	-4.704639911651611
-1.0	1.0	1.0	1.0	1.0	-1.0	-1.0	-1.0	0.0	-1.0	-2.967329978942871
-1.0	0.0	1.0	1.0	0.0	1.0	-1.0	-1.0	-1.0	0.0	-1.5056400299072266
1.0	1.0	-1.0	0.0	0.0	1.0	-1.0	1.0	0.0	-1.0	3.617840051651001
1.0	-1.0	1.0	1.0	1.0	0.0	-1.0	-1.0	1.0	-1.0	1.4733200073242188
-1.0	1.0	-1.0	-1.0	1.0	0.0	-1.0	0.0	-1.0	-1.0	-0.3515079915523529
-1.0	1.0	-1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	1.0	-1.842079997062683
-1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	-1.0	1.0	-0.9444800019264221
-1.0	0.0	-1.0	-1.0	0.0	1.0	-1.0	1.0	-1.0	1.0	-1.9494500160217285
-1.0	-1.0	-1.0	1.0	0.0	-1.0	0.0	1.0	-1.0	0.0	-3.024250030517578
1.0	-1.0	0.0	-1.0	-1.0	1.0	-1.0	0.0	0.0	1.0	0.8908309936523438
1.0	-1.0	1.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	2.5968399047851562
-1.0	0.0	0.0	1.0	-1.0	0.0	1.0	1.0	-1.0	0.0	-6.289919853210449
-1.0	0.0	0.0	0.0	1.0	-1.0	1.0	0.0	1.0	1.0	-0.3945870101451874
1.0	-1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.616029977798462
-1.0	1.0	1.0	1.0	1.0	0.0	-1.0	0.0	-1.0	0.0	-2.123159885406494
-1.0	-1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	-1.0	-0.8566210269927979
1.0	-1.0	0.0	-1.0	1.0	-1.0	-1.0	0.0	0.0	0.0	-0.7452759742736816
1.0	1.0	0.0	1.0	1.0	0.0	0.0	-1.0	-1.0	0.0	6.650790214538574
-1.0	-1.0	-1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.4907900094985962
-1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	-1.0	1.0	-3.5256099700927734
1.0	0.0	1.0	-1.0	1.0	1.0	1.0	-1.0	1.0	1.0	4.135690212249756
1.0	0.0	0.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	1.0	2.1588900089263916
1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.0	0.0	1.0	-1.5159900188446045
-1.0	1.0	-1.0	0.0	1.0	-1.0	-1.0	1.0	1.0	1.0	-2.3520100116729736
-1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	-1.0	0.0	-1.3509000539779663
-1.0	0.0	-1.0	0.0	1.0	-1.0	-1.0	1.0	-1.0	0.0	-0.9082239866256714
1.0	1.0	1.0	0.0	0.0	-1.0	1.0	-1.0	1.0	0.0	7.8453497886657715
-1.0	-1.0	0.0	1.0	-1.0	1.0	0.0	-1.0	0.0	1.0	-4.4868998527526855
1.0	-1.0	1.0	0.0	-1.0	1.0	-1.0	0.0	1.0	0.0	2.1888699531555176
-1.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	0.0	-6.421879768371582
1.0	1.0	1.0	1.0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	7.60630989074707
1.0	0.0	0.0	1.0	-1.0	-1.0	0.0	1.0	0.0	1.0	6.128389835357666
-1.0	-1.0	1.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	1.0	-5.1633501052856445
1.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	0.0	-1.0	0.0	0.02942899987101555
1.0	0.0	1.0	-1.0	-1.0	-1.0	0.0	1.0	0.0	1.0	4.131380081176758
-1.0	-1.0	-1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.483920097351074
1.0	-1.0	-1.0	-1.0	1.0	1.0	0.0	0.0	0.0	0.0	-3.0276200771331787
1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-1.0	3.5024399757385254
1.0	1.0	0.0	-1.0	-1.0	1.0	0.0	-1.0	1.0	-1.0	2.179640054702759
1.0	-1.0	0.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	0.24977700412273407
-1.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	-1.0	0.0	-1.8701200485229492
1.0	-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	0.0	-0.772487998008728
1.0	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	-1.0	1.0	3.775320053100586
1.0	1.0	-1.0	-1.0	1.0	1.0	1.0	1.0	-1.0	0.0	0.845661997795105
-1.0	1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	1.0	-8.511710166931152
-1.0	0.0	0.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	1.0	1.057729959487915
-1.0	1.0	0.0	-1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-7.960629940032959
1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	1.0	-1.0	-2.016429901123047
1.0	0.0	-1.0	1.0	0.0	-1.0	1.0	1.0	-1.0	-1.0	2.294569969177246
-1.0	0.0	-1.0	0.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	-3.6670498847961426
-1.0	-1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-3.0131099224090576
-1.0	1.0	0.0	0.0	-1.0	1.0	0.0	-1.0	-1.0	0.0	-5.806960105895996
-1.0	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	-1.0	0.0	4.2679901123046875
1.0	1.0	1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	1.0	6.826210021972656
-1.0	1.0	0.0	-1.0	0.0	0.0	-1.0	1.0	-1.0	0.0	-3.3602399826049805
1.0	-1.0	1.0	0.0	0.0	1.0	1.0	-1.0	0.0	-1.0	2.7012200355529785
1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	-1.0	-3.6759800910949707
-1.0	1.0	-1.0	0.0	1.0	0.0	1.0	-1.0	0.0	0.0	3.0641798973083496
-1.0	1.0	-1.0	1.0	0.0	1.0	1.0	0.0	-1.0	-1.0	0.30674099922180176
-1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	-1.0	3.484189987182617
-1.0	0.0	1.0	0.0	1.0	1.0	1.0	-1.0	0.0	-1.0	3.374959945678711
-1.0	0.0	1.0	1.0	1.0	-1.0	1.0	1.0	-1.0	0.0	-1.0448399782180786
-1.0	1.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	1.0	-1.0	-6.872200012207031
1.0	0.0	-1.0	-1.0	-1.0	0.0	1.0	0.0	1.0	0.0	-0.6348549723625183
-1.0	0.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-4.7125701904296875
1.0	0.0	1.0	-1.0	1.0	1.0	-1.0	-1.0	0.0	0.0	2.7336699962615967
1.0	0.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	1.0	-1.0	-1.1470400094985962
-1.0	-1.0	0.0	0.0	0.0	1.0	1.0	-1.0	-1.0	-1.0	0.2532700002193451
1.0	1.0	-1.0	1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	4.881999969482422
-1.0	0.0	-1.0	0.0	1.0	-1.0	-1.0	1.0	1.0	0.0	-2.5380799770355225
1.0	-1.0	1.0	-1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.17614999413490295
1.0	1.0	0.0	0.0	1.0	-1.0	-1.0	1.0	-1.0	1.0	4.491580009460449
-1.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	-1.0	-1.0	1.0	1.312019944190979
1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	-1.3073099851608276
-1.0	0.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.0	-3.7508199214935303
-1.0	-1.0	0.0	-1.0	0.0	0.0	0.0	-1.0	1.0	1.0	-2.7870399951934814
-1.0	-1.0	1.0	-1.0	0.0	0.0	-1.0	0.0	0.0	1.0	-4.136929988861084
1.0	1.0	0.0	0.0	0.0	-1.0	0.0	1.0	-1.0	-1.0	5.758900165557861
-1.0	1.0	1.0	0.0	-1.0	0.0	0.0	1.0	1.0	0.0	-7.0005998611450195
-1.0	0.0	0.0	1.0	0.0	1.0	1.0	-1.0	-1.0	-1.0	0.061637599021196365
-1.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	-1.0	1.0	0.0	0.543973982334137
1.0	-1.0	1.0	1.0	-1.0	1.0	1.0	-1.0	1.0	1.0	3.2915399074554443
-1.0	-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	1.0	-6.64847993850708
-1.0	-1.0	-1.0	-1.0	0.0	0.0	-1.0	0.0	1.0	1.0	-3.5069799423217773
-1.0	-1.0	0.0	0.0	-1.0	1.0	0.0	1.0	1.0	-1.0	-4.083489894866943
1.0	-1.0	0.0	0.0	0.0	1.0	-1.0	1.0	1.0	-1.0	-0.029290100559592247
-1.0	0.0	1.0	-1.0	-1.0	0.0	1.0	0.0	0.0	1.0	-6.278439998626709
-1.0	-1.0	-1.0	-1.0	1.0	0.0	-1.0	1.0	-1.0	-1.0	-2.979990005493164
-1.0	1.0	0.0	0.0	1.0	-1.0	1.0	-1.0	0.0	0.0	-1.11667001247406
1.0	-1.0	1.0	1.0	-1.0	0.0	-1.0	0.0	1.0	0.0	2.9200899600982666
-1.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-1.0	-8.351369857788086
-1.0	1.0	1.0	0.0	-1.0	1.0	1.0	-1.0	0.0	1.0	-2.1235198974609375
-1.0	0.0	0.0	1.0	-1.0	1.0	1.0	0.0	1.0	1.0	-2.1328399181365967
1.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	0.0	-1.0	5.395549774169922
1.0	-1.0	-1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	-2.7993099689483643
-1.0	-1.0	1.0	0.0	0.0	0.0	-1.0	0.0	-1.0	1.0	-4.650479793548584
-1.0	-1.0	-1.0	-1.0	0.0	-1.0	1.0	-1.0	0.0	-1.0	-3.7944700717926025
1.0	0.0	-1.0	0.0	-1.0	-1.0	1.0	-1.0	-1.0	0.0	3.7368099689483643
-1.0	-1.0	1.0	1.0	-1.0	0.0	-1.0	0.0	1.0	-1.0	-7.257229804992676
1.0	-1.0	1.0	-1.0	1.0	-1.0	0.0	1.0	0.0	0.0	-0.32523399591445923
-1.0	-1.0	0.0	0.0	1.0	-1.0	1.0	-1.0	0.0	-1.0	-0.9997389912605286
-1.0	0.0	1.0	0.0	1.0	1.0	-1.0	0.0	-1.0	1.0	1.9437299966812134
-1.0	0.0	1.0	1.0	0.0	0.0	1.0	-1.0	-1.0	0.0	-2.5632998943328857
1.0	1.0	1.0	1.0	1.0	0.0	-1.0	1.0	1.0	1.0	10.899299621582031
1.0	1.0	-1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	3.2304699420928955
1.0	-1.0	1.0	-1.0	-1.0	1.0	0.0	0.0	1.0	1.0	1.230049967765808
-1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	1.0	0.0	-1.0	-5.8691301345825195
-1.0	-1.0	-1.0	0.0	1.0	-1.0	0.0	-1.0	1.0	-1.0	-2.173379898071289
-1.0	1.0	1.0	-1.0	0.0	-1.0	0.0	-1.0	-1.0	-1.0	-5.683929920196533
1.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	-1.0	0.0	-1.0	-2.019129991531372
1.0	1.0	0.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	1.0	6.813139915466309
-1.0	1.0	0.0	0.0	1.0	1.0	0.0	-1.0	-1.0	-1.0	2.3175699710845947
1.0	1.0	-1.0	0.0	0.0	-1.0	1.0	-1.0	1.0	0.0	5.115409851074219
-1.0	0.0	-1.0	-1.0	1.0	0.0	1.0	-1.0	0.0	1.0	1.3817700147628784
1.0	-1.0	0.0	1.0	1.0	0.0	-1.0	1.0	0.0	0.0	-0.1220329999923706
1.0	1.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	7.977590084075928
1.0	0.0	-1.0	0.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	-0.20087499916553497
1.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	1.0	0.0	1.0	-3.671999931335449
1.0	-1.0	1.0	0.0	-1.0	1.0	1.0	-1.0	0.0	1.0	0.9012839794158936
-1.0	0.0	-1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-3.4594900608062744
-1.0	0.0	1.0	0.0	-1.0	-1.0	0.0	1.0	-1.0	-1.0	-7.673799991607666
1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3.6203999519348145
1.0	-1.0	0.0	0.0	-1.0	0.0	1.0	-1.0	1.0	-1.0	-1.1678099632263184
1.0	1.0	-1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.339060068130493
-1.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	-1.0	-8.360469818115234
-1.0	0.0	0.0	0.0	1.0	-1.0	1.0	-1.0	1.0	1.0	-1.2753700017929077
1.0	1.0	0.0	-1.0	1.0	-1.0	-1.0	-1.0	0.0	0.0	5.39192008972168
1.0	1.0	0.0	-1.0	0.0	-1.0	-1.0	-1.0	0.0	1.0	6.066470146179199
1.0	1.0	-1.0	-1.0	1.0	1.0	-1.0	0.0	-1.0	1.0	3.8178799152374268
-1.0	-1.0	-1.0	0.0	1.0	-1.0	-1.0	0.0	1.0	-1.0	-2.7116799354553223
-1.0	1.0	-1.0	1.0	-1.0	0.0	1.0	0.0	1.0	1.0	-5.403669834136963
1.0	-1.0	-1.0	0.0	1.0	0.0	1.0	-1.0	1.0	1.0	-3.385770082473755
-1.0	1.0	0.0	-1.0	1.0	-1.0	-1.0	1.0	1.0	-1.0	-3.1963601112365723
-1.0	1.0	0.0	1.0	1.0	-1.0	0.0	0.0	0.0	0.0	-4.298679828643799
1.0	-1.0	0.0	1.0	-1.0	1.0	-1.0	0.0	1.0	1.0	0.5160589814186096
1.0	1.0	-1.0	1.0	-1.0	-1.0	0.0	1.0	1.0	1.0	4.34922981262207
-1.0	1.0	0.0	-1.0	1.0	1.0	1.0	-1.0	-1.0	1.0	2.4257800579071045
1.0	1.0	0.0	0.0	1.0	-1.0	-1.0	0.0	1.0	-1.0	5.0153398513793945
-1.0	-1.0	-1.0	-1.0	-1.0	1.0	-1.0	0.0	1.0	1.0	-5.35561990737915
1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	-1.0	0.0	5.8663201332092285
-1.0	1.0	1.0	-1.0	0.0	1.0	-1.0	-1.0	1.0	1.0	-0.6705780029296875
1.0	0.0	0.0	1.0	1.0	-1.0	-1.0	1.0	0.0	-1.0	3.819770097732544
1.0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.2248599529266357
1.0	1.0	1.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	1.0	6.575409889221191
1.0	0.0	0.0	0.0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	2.6491000652313232
-1.0	-1.0	0.0	0.0	-1.0	1.0	1.0	-1.0	1.0	1.0	-1.4051300287246704
-1.0	1.0	-1.0	-1.0	0.0	0.0	0.0	1.0	1.0	-1.0	-4.57889986038208
1.0	0.0	1.0	0.0	0.0	-1.0	0.0	-1.0	-1.0	0.0	4.676599979400635
1.0	-1.0	-1.0	0.0	1.0	1.0	0.0	1.0	-1.0	-1.0	-2.862910032272339
-1.0	0.0	1.0	1.0	-1.0	0.0	1.0	1.0	-1.0	0.0	-4.33489990234375
1.0	1.0	0.0	0.0	-1.0	0.0	-1.0	-1.0	-1.0	1.0	5.564479827880859
-1.0	-1.0	-1.0	0.0	-1.0	0.0	-1.0	-1.0	1.0	-1.0	-7.806059837341309
-1.0	0.0	1.0	0.0	-1.0	1.0	-1.0	-1.0	0.0	-1.0	-5.949810028076172
1.0	0.0	1.0	0.0	-1.0	1.0	0.0	1.0	0.0	1.0	2.5053598880767822
-1.0	1.0	1.0	-1.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-2.7286300659179688
1.0	0.0	1.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	1.0	2.4551799297332764
1.0	-1.0	-1.0	0.0	0.0	1.0	-1.0	-1.0	1.0	0.0	-2.362720012664795
-1.0	1.0	-1.0	0.0	0.0	-1.0	0.0	-1.0	-1.0	0.0	-4.095900058746338
1.0	0.0	0.0	-1.0	1.0	1.0	-1.0	1.0	1.0	-1.0	2.281790018081665
1.0	0.0	1.0	1.0	-1.0	-1.0	1.0	0.0	1.0	1.0	6.089210033416748
-1.0	0.0	0.0	0.0	-1.0	-1.0	0.0	-1.0	0.0	-1.0	-7.928579807281494
1.0	-1.0	0.0	-1.0	-1.0	1.0	0.0	-1.0	1.0	0.0	-1.7815200090408325
-1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.1423399448394775
1.0	1.0	-1.0	1.0	0.0	0.0	-1.0	-1.0	1.0	1.0	4.663730144500732
1.0	1.0	0.0	1.0	0.0	1.0	0.0	-1.0	0.0	0.0	7.1385498046875
1.0	-1.0	-1.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	-1.0	-4.150030136108398
-1.0	1.0	0.0	-1.0	0.0	1.0	0.0	1.0	0.0	1.0	-1.7307499647140503
1.0	1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.9136500358581543
-1.0	-1.0	-1.0	1.0	0.0	-1.0	0.0	1.0	1.0	-1.0	-2.124969959259033
-1.0	1.0	0.0	1.0	-1.0	1.0	-1.0	0.0	1.0	-1.0	-5.65241003036499
1.0	-1.0	1.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	1.0	-0.2302750051021576
1.0	0.0	-1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	5.278830051422119
1.0	0.0	-1.0	-1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0331799983978271
-1.0	-1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	-1.0	0.7598199844360352
-1.0	-1.0	-1.0	0.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	-2.4723598957061768
-1.0	-1.0	1.0	-1.0	1.0	0.0	0.0	1.0	1.0	1.0	-0.7635599970817566
-1.0	0.0	1.0	-1.0	1.0	-1.0	1.0	-1.0	0.0	0.0	-1.7561700344085693
1.0	0.0	0.0	1.0	0.0	-1.0	0.0	0.0	0.0	-1.0	4.225959777832031
1.0	-1.0	-1.0	0.0	1.0	1.0	0.0	-1.0	1.0	0.0	-0.6262810230255127
-1.0	1.0	0.0	0.0	-1.0	1.0	1.0	-1.0	0.0	1.0	-3.739690065383911
1.0	-1.0	1.0	1.0	-1.0	1.0	-1.0	0.0	1.0	1.0	4.573160171508789
1.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	0.0	1.0	0.0	-2.369080066680908
1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	1.0	-1.0	1.0	-0.9491329789161682
1.0	0.0	1.0	-1.0	1.0	-1.0	1.0	-1.0	1.0	0.0	4.582719802856445
1.0	1.0	0.0	1.0	-1.0	1.0	-1.0	0.0	-1.0	1.0	6.334330081939697
-1.0	1.0	-1.0	0.0	1.0	-1.0	1.0	0.0	0.0	0.0	-0.031320299953222275
-1.0	0.0	1.0	-1.0	-1.0	0.0	0.0	1.0	1.0	0.0	-7.0912299156188965
1.0	1.0	1.0	-1.0	-1.0	-1.0	1.0	1.0	-1.0	1.0	8.012530326843262
-1.0	1.0	1.0	-1.0	-1.0	0.0	-1.0	1.0	1.0	0.0	-6.043499946594238
1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	-1.0	0.0	7.20005989074707
-1.0	1.0	1.0	-1.0	1.0	1.0	-1.0	-1.0	1.0	-1.0	1.637719988822937
1.0	-1.0	-1.0	-1.0	1.0	1.0	1.0	-1.0	1.0	0.0	-4.068389892578125
-1.0	0.0	0.0	-1.0	-1.0	0.0	1.0	1.0	0.0	0.0	-5.710760116577148
1.0	-1.0	1.0	1.0	1.0	-1.0	-1.0	1.0	0.0	1.0	2.890889883041382
1.0	0.0	-1.0	0.0	1.0	-1.0	0.0	0.0	1.0	0.0	2.2840399742126465
1.0	1.0	0.0	1.0	-1.0	-1.0	1.0	1.0	0.0	-1.0	7.884200096130371
1.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	0.28785398602485657
1.0	-1.0	1.0	1.0	0.0	1.0	1.0	-1.0	0.0	0.0	3.455019950866699
1.0	1.0	1.0	-1.0	0.0	1.0	1.0	0.0	0.0	1.0	9.458580017089844
-1.0	-1.0	0.0	1.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	-9.700019836425781
-1.0	0.0	-1.0	1.0	0.0	-1.0	1.0	1.0	0.0	0.0	-3.7239699363708496
1.0	0.0	1.0	1.0	1.0	-1.0	1.0	-1.0	1.0	-1.0	5.668310165405273
1.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	-1.0	1.0	1.0	-3.7338900566101074
1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	5.554220199584961
-1.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	1.0	1.0	-1.0	0.9408680200576782
1.0	-1.0	1.0	1.0	1.0	1.0	-1.0	-1.0	0.0	0.0	2.3880701065063477
1.0	-1.0	1.0	1.0	1.0	0.0	1.0	-1.0	1.0	1.0	1.9030100107192993
1.0	0.0	1.0	-1.0	0.0	0.0	1.0	0.0	-1.0	1.0	5.286900043487549
1.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	3.753849983215332
-1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	-1.0	0.0	-1.2460399866104126
1.0	1.0	1.0	0.0	1.0	-1.0	0.0	1.0	-1.0	1.0	6.153240203857422
-1.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	-7.0044097900390625
1.0	-1.0	1.0	-1.0	0.0	0.0	0.0	-1.0	1.0	1.0	0.6843910217285156
-1.0	1.0	-1.0	-1.0	0.0	0.0	1.0	1.0	1.0	1.0	-1.9166699647903442
-1.0	0.0	0.0	0.0	0.0	1.0	-1.0	-1.0	1.0	1.0	-1.5989999771118164
1.0	1.0	-1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	4.39201021194458
-1.0	0.0	-1.0	0.0	-1.0	-1.0	1.0	-1.0	0.0	-1.0	-7.562290191650391
-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	1.0	1.0	-3.689379930496216
-1.0	-1.0	-1.0	0.0	0.0	-1.0	1.0	1.0	1.0	-1.0	-3.3882999420166016
-1.0	-1.0	-1.0	1.0	1.0	-1.0	0.0	0.0	-1.0	-1.0	-2.4511499404907227
1.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	0.0	0.0	5.036089897155762
-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	-4.022429943084717
-1.0	-1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	-1.0	1.7669199705123901
1.0	1.0	1.0	1.0	1.0	-1.0	0.0	0.0	0.0	0.0	9.292030334472656
1.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	0.0	0.0	-1.0	-2.9915199279785156
1.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	1.1934000253677368
1.0	1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	1.0	1.0	4.221879959106445
1.0	1.0	1.0	-1.0	1.0	0.0	-1.0	1.0	-1.0	1.0	7.257850170135498
-1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	-1.0	1.0	3.4446299076080322
-1.0	0.0	-1.0	1.0	1.0	-1.0	0.0	1.0	-1.0	-1.0	-3.645979881286621
-1.0	0.0	0.0	0.0	-1.0	-1.0	1.0	1.0	0.0	0.0	-7.634940147399902
1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	0.0	-1.0	1.8629900217056274
-1.0	-1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-1.0	0.3536339998245239
1.0	-1.0	-1.0	1.0	1.0	1.0	-1.0	1.0	-1.0	1.0	-1.1419600248336792
-1.0	1.0	0.0	0.0	0.0	1.0	1.0	-1.0	1.0	1.0	1.0356500148773193
-1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	-0.7039369940757751
-1.0	0.0	-1.0	1.0	1.0	0.0	-1.0	1.0	0.0	1.0	-2.4063100814819336
-1.0	1.0	1.0	-1.0	0.0	1.0	1.0	-1.0	0.0	1.0	1.8586399555206299
-1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	-0.19310100376605988
1.0	1.0	-1.0	0.0	1.0	0.0	-1.0	1.0	0.0	1.0	5.808040142059326
-1.0	1.0	-1.0	1.0	1.0	1.0	0.0	0.0	-1.0	0.0	2.8682100772857666
-1.0	1.0	-1.0	-1.0	-1.0	0.0	-1.0	1.0	0.0	-1.0	-4.765590190887451
-1.0	-1.0	1.0	1.0	0.0	1.0	-1.0	1.0	-1.0	1.0	-3.904639959335327
1.0	0.0	1.0	1.0	0.0	0.0	-1.0	0.0	1.0	-1.0	6.194550037384033
